N,Должность,Язык.программирования,Специализация,Общий.опыт.работы,Опыт.работы.на.текущем.месте,Зарплата.в.месяц,Изменение.зарплаты.за.12.месяцев,Город,Размер.компании,Тип.компании,Пол,Возраст,Образование,Университет,Еще.студент,Уровень.английского,Предметная.область,Дата.заполнения,User.Agent,exp,current_job_exp,salary,Валюта,cls,avg,avg_by_Должность
4766,Junior Software Engineer,Java,,1,1,700,200,Киев,свыше 1000 человек,Аутсорсинговая,мужской,21,Незаконченное высшее,КНУ им. Шевченко,True,средний,"Веб-разработка,eCommerce",16/06/2017 23:56:02,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",1.0,1.0,700,,DEV,1883.371034198599,605.65859375
4768,Junior Software Engineer,Java,,1,1,1100,1200,Киев,до 50 человек,Аутсорсинговая,мужской,29,Высшее,Другой вуз,False,ниже среднего,"Веб-разработка,Корпоративные системы",17/06/2017 00:02:27,"Mozilla/5.0 (Linux; Android 7.1.2; Nexus 6P Build/N2G47W) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",1.0,1.0,1100,,DEV,1883.371034198599,605.65859375
4769,Software Engineer,Java,,5,1,3200,1400,Другой,до 10 человек,Продуктовая,мужской,24,Высшее,НТУУ «КПИ»,False,выше среднего,"Веб-разработка,eCommerce",17/06/2017 00:03:50,"Mozilla/5.0 (Linux; Android 7.0; SM-N920C Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",5.0,1.0,3200,,DEV,1883.371034198599,1678.630073800738
4770,Senior Software Engineer,SQL,,10 и более лет,меньше 3 месяцев,3500,800,Киев,свыше 1000 человек,Аутсорсинговая,мужской,41,Высшее,ХНЭУ,False,средний,Финансы и банки,17/06/2017 00:18:48,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,10.0,0.0,3500,,DEV,1883.371034198599,3243.2009259259257
4771,Senior Software Engineer,JavaScript,,8,4,2241,-1821,Харьков,до 10 человек,Другая,мужской,32,Незаконченное высшее,ХНЭУ,False,выше среднего,"iOS,Корпоративные системы",17/06/2017 00:19:31,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:54.0) Gecko/20100101 Firefox/54.0,8.0,4.0,2241,,DEV,1883.371034198599,3243.2009259259257
4772,Senior Software Engineer,C#/.NET,,4,0.25,3700,1200,Киев,свыше 1000 человек,Аутстаффинговая,мужской,25,Высшее,КНУ им. Шевченко,False,выше среднего,"Веб-разработка,Корпоративные системы",17/06/2017 00:23:20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",4.0,0.25,3700,,DEV,1883.371034198599,3243.2009259259257
4775,Junior Software Engineer,PHP,,меньше 3 месяцев,меньше 3 месяцев,200,0,Запорожье,до 50 человек,Аутсорсинговая,мужской,20,Незаконченное высшее,Другой вуз,True,ниже среднего,"Веб-разработка,eCommerce",17/06/2017 01:12:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 OPR/45.0.2552.898",0.0,0.0,200,,DEV,1883.371034198599,605.65859375
4776,Senior Software Engineer,C#/.NET,,5,1.5,3300,500,Киев,до 200 человек,Аутсорсинговая,мужской,29,Высшее,Другой вуз,False,средний,Gamedev,17/06/2017 03:07:54,Mozilla/5.0 (Android 7.0; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,5.0,1.5,3300,,DEV,1883.371034198599,3243.2009259259257
4777,Software Engineer,C,,7,1,2000,500,Киев,свыше 1000 человек,Аутсорсинговая,мужской,27,Высшее,Другой вуз,False,средний,Системное программирование,17/06/2017 05:07:15,Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0,7.0,1.0,2000,,DEV,1883.371034198599,1678.630073800738
4779,System Architect,Java,,10 и более лет,10 и более лет,3700,0,Киев,до 10 человек,Другая,мужской,42,Высшее,НТУУ «КПИ»,False,средний,"Android,Веб-разработка",17/06/2017 07:53:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",10.0,10.0,3700,,SDEV,1883.371034198599,4387.076923076923
4780,Senior Software Engineer,JavaScript,,5,3,3300,300,Киев,до 200 человек,Аутстаффинговая,мужской,30,Высшее,НТУУ «КПИ»,False,выше среднего,Веб-разработка,17/06/2017 08:19:14,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/59.0.3071.102 Mobile/14F89 Safari/602.1",5.0,3.0,3300,,DEV,1883.371034198599,3243.2009259259257
4782,Software Engineer,Java,,5,5,1800,0,Винница,до 200 человек,Аутсорсинговая,мужской,29,Два высших,ВНТУ,False,средний,"eCommerce,Корпоративные системы",17/06/2017 08:23:45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",5.0,5.0,1800,,DEV,1883.371034198599,1678.630073800738
4783,Senior Software Engineer,C++,,6,0.5,3500,1000,Киев,до 1000 человек,Аутсорсинговая,мужской,28,Высшее,ХАИ,False,средний,Embedded,17/06/2017 08:29:30,"Mozilla/5.0 (Linux; Android 5.1.1; Redmi 3 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",6.0,0.5,3500,,DEV,1883.371034198599,3243.2009259259257
4784,Software Engineer,JavaScript,,1.5,1.5,1300,800,Львов,до 200 человек,Аутсорсинговая,мужской,21,Незаконченное высшее,ЛНУ им. Франко,True,выше среднего,Веб-разработка,17/06/2017 08:39:33,"Mozilla/5.0 (Linux; Android 5.0.2; Le X507 Build/DHXOSOP5501203231S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",1.5,1.5,1300,,DEV,1883.371034198599,1678.630073800738
4785,Software Engineer,Swift,,2,2,1950,900,Львов,свыше 1000 человек,Аутсорсинговая,мужской,27,Высшее,Львовская Политехника,False,выше среднего,iOS,17/06/2017 09:17:14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",2.0,2.0,1950,,DEV,1883.371034198599,1678.630073800738
4786,Software Engineer,Java,,3,1,1600,600,Киев,до 200 человек,Продуктовая,мужской,30,Высшее,ОНАС,False,средний,Android,17/06/2017 09:22:57,"Mozilla/5.0 (Linux; Android 7.1.2; Nexus 6P Build/N2G47W) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",3.0,1.0,1600,,DEV,1883.371034198599,1678.630073800738
4788,Junior Software Engineer,JavaScript,,меньше 3 месяцев,меньше 3 месяцев,300,0,Ужгород,до 200 человек,Аутсорсинговая,мужской,19,Незаконченное высшее,Другой вуз,True,элементарный,Веб-разработка,17/06/2017 10:00:26,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0,0.0,0.0,300,,DEV,1883.371034198599,605.65859375
4789,Junior Software Engineer,PHP,,0.5,0.5,470,270,Киев,до 50 человек,Стартап,мужской,24,Высшее,Другой вуз,False,средний,Веб-разработка,17/06/2017 10:03:34,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",0.5,0.5,470,,DEV,1883.371034198599,605.65859375
4791,Junior Software Engineer,PHP,,0.25,0.25,270,270,Киев,до 10 человек,Стартап,мужской,22,Незаконченное высшее,НАУ,True,средний,"Веб-разработка,Финансы и банки",17/06/2017 10:13:48,"Mozilla/5.0 (Linux; Android 4.4.4; Lenovo P70-A Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",0.25,0.25,270,,DEV,1883.371034198599,605.65859375
4792,Software Engineer,JavaScript,,2,1.5,900,300,Львов,до 50 человек,Аутсорсинговая,мужской,26,Среднее,,False,ниже среднего,Веб-разработка,17/06/2017 10:30:37,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2.0,1.5,900,,DEV,1883.371034198599,1678.630073800738
4793,Software Engineer,JavaScript,,5,2,2000,500,Киев,до 10 человек,Аутсорсинговая,мужской,27,Высшее,НАУ,False,средний,Веб-разработка,17/06/2017 10:42:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",5.0,2.0,2000,,DEV,1883.371034198599,1678.630073800738
4794,Junior Software Engineer,PHP,,1.5,1.5,700,300,Запорожье,до 10 человек,Аутсорсинговая,мужской,32,Высшее,ЗНТУ,False,средний,Веб-разработка,17/06/2017 11:22:24,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",1.5,1.5,700,,DEV,1883.371034198599,605.65859375
4795,Technical Lead,Flex/Flash/AIR,,7,2,1300,0,Харьков,до 50 человек,Продуктовая,мужской,25,Высшее,Другой вуз,False,средний,"Desktop Applications,Gamedev",17/06/2017 11:25:51,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/44.0.2403.67 Mobile/13G36 Safari/600.1.4",7.0,2.0,1300,,SDEV,1883.371034198599,3664.272
4796,Software Engineer,Java,,2,0.5,900,150,Львов,до 200 человек,Аутсорсинговая,мужской,24,Высшее,Львовская Политехника,False,средний,Android,17/06/2017 11:35:01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2.0,0.5,900,,DEV,1883.371034198599,1678.630073800738
4797,Software Engineer,PHP,,2,1,1300,800,Киев,до 10 человек,Продуктовая,мужской,23,Незаконченное высшее,НТУУ «КПИ»,False,средний,"eCommerce,Корпоративные системы",17/06/2017 11:41:33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2.0,1.0,1300,,DEV,1883.371034198599,1678.630073800738
4799,Software Engineer,JavaScript,,1.5,0.5,2000,1400,Львов,до 50 человек,Аутсорсинговая,мужской,21,Незаконченное высшее,Львовская Политехника,False,ниже среднего,"Android,Веб-разработка",17/06/2017 11:43:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1.5,0.5,2000,,DEV,1883.371034198599,1678.630073800738
4801,Software Engineer,PHP,,8,2,2000,0,Днепр,до 50 человек,Аутсорсинговая,мужской,30,Высшее,ДНУЖТ,False,элементарный,Веб-разработка,17/06/2017 11:49:36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",8.0,2.0,2000,,DEV,1883.371034198599,1678.630073800738
4802,Senior Software Engineer,PHP,,3,1,2600,800,Киев,до 200 человек,Продуктовая,мужской,31,Высшее,НТУУ «КПИ»,False,средний,eCommerce,17/06/2017 11:56:45,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36",3.0,1.0,2600,,DEV,1883.371034198599,3243.2009259259257
4803,Junior Software Engineer,PHP,,1,1,460,75,Киев,до 50 человек,Аутсорсинговая,мужской,29,Высшее,ЗНТУ,False,элементарный,Веб-разработка,17/06/2017 11:59:35,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J700H Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",1.0,1.0,460,,DEV,1883.371034198599,605.65859375
4804,Software Engineer,JavaScript,,1.5,0.25,2500,1500,Львов,до 50 человек,Аутсорсинговая,мужской,25,Высшее,Львовская Политехника,False,продвинутый,"Desktop Applications,Веб-разработка",17/06/2017 12:09:39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1.5,0.25,2500,,DEV,1883.371034198599,1678.630073800738
4806,Software Engineer,C#/.NET,,2,1.5,850,300,Киев,до 200 человек,Другая,мужской,22,Высшее,НТУУ «КПИ»,True,ниже среднего,Веб-разработка,17/06/2017 12:38:15,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2.0,1.5,850,,DEV,1883.371034198599,1678.630073800738
4807,System Architect,Haskell,,5,3,10000,2000,Винница,до 10 человек,Аутсорсинговая,мужской,28,Два высших,ВНТУ,False,продвинутый,Системное программирование,17/06/2017 13:10:39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",5.0,3.0,10000,,SDEV,1883.371034198599,4387.076923076923
4808,Junior Software Engineer,C#/.NET,,меньше 3 месяцев,меньше 3 месяцев,700,0,Киев,до 200 человек,Аутсорсинговая,женский,19,Незаконченное высшее,НАУ,True,средний,"Веб-разработка,Корпоративные системы",17/06/2017 13:12:26,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",0.0,0.0,700,,DEV,1883.371034198599,605.65859375
4809,Junior Software Engineer,Java,,1,1,600,600,Одесса,до 50 человек,Аутсорсинговая,мужской,22,Незаконченное высшее,ОНПУ,True,средний,"Веб-разработка,Корпоративные системы",17/06/2017 13:12:37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1.0,1.0,600,,DEV,1883.371034198599,605.65859375
4810,Senior Software Engineer,Java,,5,2,4000,100,Киев,свыше 1000 человек,Аутстаффинговая,мужской,28,Два высших,НАУ,False,продвинутый,"Веб-разработка,Другое",17/06/2017 13:28:25,"Mozilla/5.0 (Linux; Android 7.1.2; Nexus 6P Build/N2G47W) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",5.0,2.0,4000,,DEV,1883.371034198599,3243.2009259259257
4811,Software Engineer,JavaScript,,3,1.5,2000,800,Львов,до 50 человек,Аутсорсинговая,мужской,23,Техникум / Колледж,,False,выше среднего,Веб-разработка,17/06/2017 13:30:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",3.0,1.5,2000,,DEV,1883.371034198599,1678.630073800738
4813,Junior Software Engineer,Java,,0.25,0.25,350,0,Киев,до 10 человек,Продуктовая,мужской,24,Высшее,ЛНУ им. Франко,False,средний,Корпоративные системы,17/06/2017 13:45:31,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0,0.25,0.25,350,,DEV,1883.371034198599,605.65859375
4814,Junior Software Engineer,Ruby/Rails,,0.5,0.5,400,400,Львов,до 50 человек,Аутсорсинговая,мужской,24,Высшее,ЛНУ им. Франко,False,выше среднего,Веб-разработка,17/06/2017 13:48:26,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",0.5,0.5,400,,DEV,1883.371034198599,605.65859375
4815,Junior Software Engineer,C#/.NET,,1,меньше 3 месяцев,500,300,Киев,до 10 человек,Аутстаффинговая,мужской,20,Незаконченное высшее,НТУУ «КПИ»,True,средний,"Desktop Applications,Другое",17/06/2017 14:01:27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1.0,0.0,500,,DEV,1883.371034198599,605.65859375
4818,Technical Lead,Ruby/Rails,,7,5,4000,300,Удаленно,до 10 человек,Продуктовая,мужской,29,Высшее,ЛНУ им. Франко,False,продвинутый,Веб-разработка,17/06/2017 14:53:36,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",7.0,5.0,4000,,SDEV,1883.371034198599,3664.272
